Well,Plate,Compound,Concentration,Replicate,t_0,t_2.08,t_4.16,t_6.24,t_8.32,t_10.4,t_12.48,MIC,Smiles
L21,111-DR2,Z2437372362,0.781,E,0,0.204039341335501,0.522850812172222,0.67077933464046,0.788101955908374,0.905424577176287,1.01254523137743,Inactive,CC(CNS(=O)(=O)N1CCC(CC1)C(=O)O)C=2C(Cl)=CC=CC2Cl
L22,111-DR2,Z2437372362,0.2,E,0,0.193837374268726,0.515199336872141,0.663127859340379,0.790652447675067,0.907975068942981,1.02784818197759,Inactive,CC(CNS(=O)(=O)N1CCC(CC1)C(=O)O)C=2C(Cl)=CC=CC2Cl
M03,111-DR2,Z1203873429,50,D,0,0.181084915435257,0.550906221605853,0.678430809940542,0.80595539827523,0.915626544243062,1.0227471984442,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
M04,111-DR2,Z1203873429,12.5,D,0,0.193837374268726,0.512648845105447,0.673329826407154,0.795753431208455,0.907975068942981,1.02019670667751,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
M05,111-DR2,Z1203873429,3.13,D,0,0.201488849568808,0.545805238072466,0.675880318173848,0.803404906508536,0.920727527776449,1.03294916551098,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
M06,111-DR2,Z1203873429,0.781,D,0,0.201488849568808,0.530502287472303,0.658026875806992,0.772799005308211,0.885020643042737,0.984489821943794,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
M07,111-DR2,Z1203873429,0.2,D,0,0.193837374268726,0.512648845105447,0.673329826407154,0.783000972374986,0.895222610109512,1.00744424784404,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
M08,111-DR2,Z1272529308,50,D,0,0.188736390735339,0.497345894505284,0.637622941673441,0.729440645274417,0.831460315942168,0.930929494843224,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
M09,111-DR2,Z1272529308,12.5,D,0,0.201488849568808,0.494795402738591,0.617219007539891,0.726890153507723,0.834010807708861,0.933479986609918,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
M10,111-DR2,Z1272529308,3.13,D,0,0.193837374268726,0.494795402738591,0.652925892273604,0.783000972374986,0.897773101876206,1.00744424784404,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
M11,111-DR2,Z1272529308,0.781,D,0,0.201488849568808,0.515199336872141,0.658026875806992,0.775349497074905,0.88757113480943,0.999792772543956,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
M12,111-DR2,Z1272529308,0.2,D,0,0.188736390735339,0.502446878038672,0.65037540050691,0.770248513541517,0.879919659509349,0.989590805477181,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
M13,111-DR2,Z2970754034,50,D,0,0.19638786603542,0.515199336872141,0.660577367573685,0.770248513541517,0.877369167742655,0.984489821943794,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
M14,111-DR2,Z2970754034,12.5,D,0,0.204039341335501,0.535603271005691,0.67077933464046,0.783000972374986,0.890121626576124,1.00234326431065,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
M15,111-DR2,Z2970754034,3.13,D,0,0.193837374268726,0.512648845105447,0.642723925206829,0.760046546474742,0.862066217142493,0.966636379576937,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
M16,111-DR2,Z2970754034,0.781,D,0,0.17598393190187,0.489694419205203,0.647824908740216,0.770248513541517,0.882470151276043,0.992141297243875,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
M17,111-DR2,Z2970754034,0.2,D,0,0.198938357802114,0.502446878038672,0.652925892273604,0.767698021774823,0.879919659509349,0.987040313710487,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
M18,111-DR2,Z2713957313,50,D,0,0.198938357802114,0.52795179570561,0.678430809940542,0.798303922975149,0.900323593642899,1.00489375607734,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
M19,111-DR2,Z2713957313,12.5,D,0,0.193837374268726,0.499896386271978,0.637622941673441,0.754945562941355,0.856965233609105,0.96153539604355,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
M20,111-DR2,Z2713957313,3.13,D,0,0.201488849568808,0.492244910971897,0.658026875806992,0.780450480608292,0.890121626576124,1.00234326431065,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
M21,111-DR2,Z2713957313,0.781,D,0,0.19638786603542,0.504997369805366,0.658026875806992,0.775349497074905,0.882470151276043,0.994691789010569,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
M22,111-DR2,Z2713957313,0.2,D,0,0.201488849568808,0.540704254539078,0.655476384040298,0.777899988841598,0.88757113480943,0.997242280777262,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
N03,111-DR2,Z1203873429,50,E,0,0.201488849568808,0.530502287472303,0.680981301707235,0.795753431208455,0.902874085409593,1.01254523137743,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
N04,111-DR2,Z1203873429,12.5,E,0,0.206589833102195,0.538153762772385,0.686082285240623,0.816157365342005,0.928379003076531,1.02784818197759,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
N05,111-DR2,Z1203873429,3.13,E,0,0.183635407201951,0.494795402738591,0.627420974606666,0.754945562941355,0.864616708909187,0.964085887810243,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
N06,111-DR2,Z1203873429,0.781,E,0,0.214241308402276,0.566209172206016,0.698834744074092,0.816157365342005,0.930929494843224,1.03549965727767,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
N07,111-DR2,Z1203873429,0.2,E,0,0.204039341335501,0.504997369805366,0.65037540050691,0.772799005308211,0.885020643042737,0.994691789010569,Inactive,COC=1C=C(C)C(=C(C)C1)S(=O)(=O)NC2CCCS(=O)(=O)C2
N08,111-DR2,Z1272529308,50,E,0,0.204039341335501,0.507547861572059,0.622319991073279,0.734541628807804,0.82635933240878,0.913076052476368,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
N09,111-DR2,Z1272529308,12.5,E,0,0.193837374268726,0.504997369805366,0.622319991073279,0.749844579407967,0.859515725375799,0.951333428976775,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
N10,111-DR2,Z1272529308,3.13,E,0,0.19638786603542,0.507547861572059,0.642723925206829,0.76514753000813,0.877369167742655,0.979388838410406,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
N11,111-DR2,Z1272529308,0.781,E,0,0.201488849568808,0.52795179570561,0.693733760540704,0.828909824175474,0.936030478376612,1.04825211611114,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
N12,111-DR2,Z1272529308,0.2,E,0,0.188736390735339,0.504997369805366,0.637622941673441,0.760046546474742,0.86716720067588,0.979388838410406,Inactive,[O-][N+](=O)C=1C=NC(N2CCC(CN3CCOCC3)C2)=C(Cl)C1
N13,111-DR2,Z2970754034,50,E,0,0.188736390735339,0.571310155739403,0.645274416973523,0.790652447675067,0.905424577176287,1.01254523137743,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
N14,111-DR2,Z2970754034,12.5,E,0,0.19638786603542,0.517749828638834,0.663127859340379,0.788101955908374,0.905424577176287,1.00999473961073,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
N15,111-DR2,Z2970754034,3.13,E,0,0.19638786603542,0.517749828638834,0.645274416973523,0.770248513541517,0.869717692442574,0.974287854877019,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
N16,111-DR2,Z2970754034,0.781,E,0,0.201488849568808,0.52795179570561,0.67077933464046,0.793202939441761,0.902874085409593,1.00489375607734,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
N17,111-DR2,Z2970754034,0.2,E,0,0.191286882502032,0.484593435671816,0.62997146637336,0.757496054708048,0.86716720067588,0.971737363110325,Inactive,CN1C=C(C=N1)N2CCC(C2)NCC=3C=CC(Cl)=CC3[N+](=O)[O-]
N18,111-DR2,Z2713957313,50,E,0,0.19638786603542,0.538153762772385,0.67077933464046,0.790652447675067,0.900323593642899,1.00999473961073,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
N19,111-DR2,Z2713957313,12.5,E,0,0.19638786603542,0.494795402738591,0.637622941673441,0.760046546474742,0.869717692442574,0.974287854877019,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
N20,111-DR2,Z2713957313,3.13,E,0,0.198938357802114,0.487143927438509,0.640173433440135,0.762597038241436,0.859515725375799,0.96153539604355,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
N21,111-DR2,Z2713957313,0.781,E,0,0.198938357802114,0.512648845105447,0.632521958140054,0.752395071174661,0.849313758309024,0.953883920743468,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
N22,111-DR2,Z2713957313,0.2,E,0,0.201488849568808,0.499896386271978,0.617219007539891,0.734541628807804,0.836561299475555,0.938580970143306,Inactive,COC=1C=CC(CC(=O)N2CCC(CC2)C3NC(=O)C3(C)C)=CC1OC(F)F
O03,111-DR2,Z98609880,50,D,0,0.186185898968645,0.566209172206016,0.696284252307398,0.828909824175474,0.946232445443387,1.04825211611114,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
O04,111-DR2,Z98609880,12.5,D,0,0.181084915435257,0.515199336872141,0.65037540050691,0.777899988841598,0.885020643042737,0.989590805477181,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
O05,111-DR2,Z98609880,3.13,D,0,0.186185898968645,0.54835572983916,0.658026875806992,0.790652447675067,0.905424577176287,1.00744424784404,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
O06,111-DR2,Z98609880,0.781,D,0,0.224443275469051,0.553456713372547,0.665678351107073,0.790652447675067,0.897773101876206,0.994691789010569,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
O07,111-DR2,Z98609880,0.2,D,0,0.193837374268726,0.530502287472303,0.642723925206829,0.770248513541517,0.885020643042737,0.994691789010569,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
O08,111-DR2,Z27738201,50,D,0,0.19638786603542,0.538153762772385,0.683531793473929,0.813606873575311,0.936030478376612,1.05590359141122,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
O09,111-DR2,Z27738201,12.5,D,0,0.191286882502032,0.525401303938916,0.660577367573685,0.783000972374986,0.902874085409593,1.02529769021089,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
O10,111-DR2,Z27738201,3.13,D,0,0.188736390735339,0.520300320405528,0.635072449906748,0.74474359587458,0.856965233609105,0.966636379576937,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
O11,111-DR2,Z27738201,0.781,D,0,0.191286882502032,0.507547861572059,0.632521958140054,0.754945562941355,0.859515725375799,0.966636379576937,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
O12,111-DR2,Z27738201,0.2,D,0,0.198938357802114,0.520300320405528,0.665678351107073,0.795753431208455,0.907975068942981,1.00999473961073,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
O13,111-DR2,Z1271007419,50,D,0,0.209140324868889,0.535603271005691,0.665678351107073,0.793202939441761,0.910525560709674,1.0227471984442,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
O14,111-DR2,Z1271007419,12.5,D,0,0.206589833102195,0.533052779238997,0.660577367573685,0.795753431208455,0.910525560709674,1.0227471984442,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
O15,111-DR2,Z1271007419,3.13,D,0,0.211690816635583,0.533052779238997,0.678430809940542,0.800854414741842,0.913076052476368,1.01764621491081,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
O16,111-DR2,Z1271007419,0.781,D,0,0.19638786603542,0.517749828638834,0.645274416973523,0.762597038241436,0.872268184209268,0.987040313710487,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
O17,111-DR2,Z1271007419,0.2,D,0,0.214241308402276,0.525401303938916,0.637622941673441,0.762597038241436,0.874818675975962,0.979388838410406,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
O18,111-DR2,Z115677882,50,D,0,0.209140324868889,0.540704254539078,0.663127859340379,0.777899988841598,0.88757113480943,0.994691789010569,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
O19,111-DR2,Z115677882,12.5,D,0,0.201488849568808,0.489694419205203,0.622319991073279,0.747294087641273,0.839111791242249,0.936030478376612,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
O20,111-DR2,Z115677882,3.13,D,0,0.191286882502032,0.502446878038672,0.637622941673441,0.760046546474742,0.872268184209268,0.974287854877019,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
O21,111-DR2,Z115677882,0.781,D,0,0.206589833102195,0.517749828638834,0.652925892273604,0.76514753000813,0.869717692442574,0.979388838410406,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
O22,111-DR2,Z115677882,0.2,D,0,0.201488849568808,0.512648845105447,0.655476384040298,0.777899988841598,0.882470151276043,0.989590805477181,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
P03,111-DR2,Z98609880,50,E,0,0.247397701369295,0.614668515773197,0.737092120574498,0.882470151276043,1.00744424784404,1.11966588557856,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
P04,111-DR2,Z98609880,12.5,E,0,0.232094750769133,0.581512122806178,0.711587202907561,0.836561299475555,0.956434412510162,1.07375703377808,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
P05,111-DR2,Z98609880,3.13,E,0,0.214241308402276,0.584062614572872,0.716688186440948,0.84676326654233,0.974287854877019,1.07375703377808,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
P06,111-DR2,Z98609880,0.781,E,0,0.229544259002439,0.596815073406341,0.737092120574498,0.86716720067588,0.999792772543956,1.1043629349784,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
P07,111-DR2,Z98609880,0.2,E,0,0.232094750769133,0.58916359810626,0.719238678207642,0.86716720067588,0.992141297243875,1.1043629349784,Inactive,CC1=CC(COC(=O)C=2C(C)=NC=3C=CC=CC3C2C)=NO1
P08,111-DR2,Z27738201,50,E,0,0.229544259002439,0.581512122806178,0.737092120574498,0.877369167742655,1.00489375607734,1.12221637734526,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
P09,111-DR2,Z27738201,12.5,E,0,0.21679180016897,0.556007205139241,0.701385235840786,0.841662283008943,0.966636379576937,1.08140850907816,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
P10,111-DR2,Z27738201,3.13,E,0,0.214241308402276,0.550906221605853,0.696284252307398,0.834010807708861,0.956434412510162,1.0635550667113,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
P11,111-DR2,Z27738201,0.781,E,0,0.226993767235745,0.558557696905935,0.701385235840786,0.839111791242249,0.96153539604355,1.07375703377808,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
P12,111-DR2,Z27738201,0.2,E,0,0.247397701369295,0.596815073406341,0.752395071174661,0.890121626576124,1.0227471984442,1.14006981971211,Inactive,CN1N=C(C=CC1=O)C(=O)NC=2C=CC(=CC2)S(=O)(=O)NC=3N=CC=CN3
P13,111-DR2,Z1271007419,50,E,0,0.234645242535826,0.578961631039485,0.749844579407967,0.890121626576124,1.01254523137743,1.12476686911195,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
P14,111-DR2,Z1271007419,12.5,E,0,0.229544259002439,0.545805238072466,0.709036711140867,0.841662283008943,0.966636379576937,1.07630752554477,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
P15,111-DR2,Z1271007419,3.13,E,0,0.21679180016897,0.54835572983916,0.701385235840786,0.836561299475555,0.958984904276856,1.06865605024469,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
P16,111-DR2,Z1271007419,0.781,E,0,0.214241308402276,0.545805238072466,0.691183268774011,0.818707857108699,0.938580970143306,1.05335309964453,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
P17,111-DR2,Z1271007419,0.2,E,0,0.211690816635583,0.535603271005691,0.691183268774011,0.818707857108699,0.936030478376612,1.05335309964453,Inactive,CCN1N=C(C)C(=C1C)S(=O)(=O)NCC=2C=CC=C(C2)[N+](=O)[O-]
P18,111-DR2,Z115677882,50,E,0,0.239746226069214,0.56875966397271,0.719238678207642,0.849313758309024,0.966636379576937,1.07630752554477,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
P19,111-DR2,Z115677882,12.5,E,0,0.232094750769133,0.578961631039485,0.739642612341192,0.869717692442574,0.9819393301771,1.09926195144501,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
P20,111-DR2,Z115677882,3.13,E,0,0.21679180016897,0.556007205139241,0.724339661741029,0.849313758309024,0.96153539604355,1.07630752554477,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
P21,111-DR2,Z115677882,0.781,E,0,0.211690816635583,0.558557696905935,0.724339661741029,0.851864250075718,0.964085887810243,1.07630752554477,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
P22,111-DR2,Z115677882,0.2,E,0,0.226993767235745,0.56875966397271,0.737092120574498,0.859515725375799,0.971737363110325,1.08650949261154,Inactive,OC(=O)C=1C=CC(=CC1)S(=O)(=O)NCCCN2CCCC2
A03,111-DR3,Z1491293927,50,D,0,0.223365745174748,0.566206191256919,0.709056377124491,0.844114734672013,0.968783987792802,1.07527230816681,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
A04,111-DR3,Z1491293927,12.5,D,0,0.225963021281431,0.584387124003701,0.732431862084639,0.859698391312111,0.986964920539584,1.10643962144701,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
A05,111-DR3,Z1491293927,3.13,D,0,0.223365745174748,0.571400743470286,0.727237309871273,0.864892943525478,0.994756748859633,1.11682872587374,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
A06,111-DR3,Z1491293927,0.781,D,0,0.223365745174748,0.566206191256919,0.711653653231174,0.849309286885379,0.984367644432901,1.10643962144701,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
A07,111-DR3,Z1491293927,0.2,D,0,0.210379364641332,0.550622534616821,0.709056377124491,0.84151745856533,0.971381263899485,1.08825868870023,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
A08,111-DR3,Z1139533754,50,D,0,0.238949401814847,0.589581676217067,0.729834585977956,0.864892943525478,0.99215947275295,1.10903689755369,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
A09,111-DR3,Z1139533754,12.5,D,0,0.225963021281431,0.542830706296771,0.696069996591075,0.825933801925231,0.960992159472753,1.08046686038018,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
A10,111-DR3,Z1139533754,3.13,D,0,0.231157573494797,0.573998019576969,0.711653653231174,0.84151745856533,0.968783987792802,1.08046686038018,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
A11,111-DR3,Z1139533754,0.781,D,0,0.220768469068065,0.584387124003701,0.709056377124491,0.84151745856533,0.963589435579436,1.07527230816681,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
A12,111-DR3,Z1139533754,0.2,D,0,0.210379364641332,0.594776228430434,0.693472720484392,0.851906562992062,0.979173092219535,1.09864779312696,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
A13,111-DR3,Z2721575421,50,D,0,0.225963021281431,0.571400743470286,0.71684820544454,0.857101115205428,0.989562196646267,1.10384234534032,Inactive,CN1N=C(C=C1S(=O)(=O)NC=2C=CC=3OCCOC3N2)C(F)(F)F
A14,111-DR3,Z2721575421,12.5,D,0,0.228560297388114,0.589581676217067,0.706459101017808,0.836322906351963,0.963589435579436,1.08046686038018,Inactive,CN1N=C(C=C1S(=O)(=O)NC=2C=CC=3OCCOC3N2)C(F)(F)F
A15,111-DR3,Z2721575421,3.13,D,0,0.218171192961382,0.594776228430434,0.727237309871273,0.864892943525478,0.99215947275295,1.10643962144701,Inactive,CN1N=C(C=C1S(=O)(=O)NC=2C=CC=3OCCOC3N2)C(F)(F)F
A16,111-DR3,Z2721575421,0.781,D,0,0.220768469068065,0.563608915150236,0.701264548804441,0.83372563024528,0.95839488336607,1.07786958427349,Inactive,CN1N=C(C=C1S(=O)(=O)NC=2C=CC=3OCCOC3N2)C(F)(F)F
A17,111-DR3,Z2721575421,0.2,D,0,0.212976640748015,0.568803467363602,0.706459101017808,0.84151745856533,0.960992159472753,1.07527230816681,Inactive,CN1N=C(C=C1S(=O)(=O)NC=2C=CC=3OCCOC3N2)C(F)(F)F
A18,111-DR3,Z1491333280,50,D,0,0.223365745174748,0.571400743470286,0.709056377124491,0.84151745856533,0.968783987792802,1.08046686038018,Inactive,CC(C)(N)CNS(=O)(=O)C=1C=CC(=CC1)C(F)(F)F
A19,111-DR3,Z1491333280,12.5,D,0,0.225963021281431,0.573998019576969,0.732431862084639,0.872684771845527,1.00514585328637,1.11942600198042,Inactive,CC(C)(N)CNS(=O)(=O)C=1C=CC(=CC1)C(F)(F)F
A20,111-DR3,Z1491333280,3.13,D,0,0.205184812427966,0.501274288589841,0.628540817817314,0.763599175364836,0.890865704592309,1.01293768160642,Inactive,CC(C)(N)CNS(=O)(=O)C=1C=CC(=CC1)C(F)(F)F
A21,111-DR3,Z1491333280,0.781,D,0,0.223365745174748,0.579192571790335,0.71684820544454,0.851906562992062,0.968783987792802,1.08566141259354,Inactive,CC(C)(N)CNS(=O)(=O)C=1C=CC(=CC1)C(F)(F)F
A22,111-DR3,Z1491333280,0.2,D,0,0.228560297388114,0.566206191256919,0.719445481551223,0.849309286885379,0.976575816112852,1.09085596480691,Inactive,CC(C)(N)CNS(=O)(=O)C=1C=CC(=CC1)C(F)(F)F
B03,111-DR3,Z1491293927,50,E,0,0.215573916854699,0.527247049656673,0.67529178773761,0.797363764751717,0.91683846565914,1.02332678603315,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
B04,111-DR3,Z1491293927,12.5,E,0,0.1999902602146,0.527247049656673,0.68308361605766,0.812947421391815,0.932422122299239,1.03891044267325,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
B05,111-DR3,Z1491293927,3.13,E,0,0.192198431894551,0.545427982403454,0.677889063844293,0.812947421391815,0.929824846192555,1.03631316656656,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
B06,111-DR3,Z1491293927,0.781,E,0,0.238949401814847,0.519455221336623,0.670097235524244,0.794766488645033,0.919435741765823,1.03371589045988,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
B07,111-DR3,Z1491293927,0.2,E,0,0.340243169975488,0.657110854990828,0.797363764751717,0.838920182458647,0.836322906351963,0.942811226725971,Inactive,CC(C)(CN)NS(=O)(=O)C=1C=NN(C1)C=2C=CC=CC2
B08,111-DR3,Z1139533754,50,E,0,0.205184812427966,0.535038877976722,0.688278168271026,0.815544697498498,0.942811226725971,1.05709137542003,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
B09,111-DR3,Z1139533754,12.5,E,0,0.197392984107917,0.537636154083405,0.68308361605766,0.810350145285132,0.929824846192555,1.03631316656656,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
B10,111-DR3,Z1139533754,3.13,E,0,0.194795708001234,0.519455221336623,0.659708131097511,0.784377384218301,0.903852085125724,1.02072950992646,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
B11,111-DR3,Z1139533754,0.781,E,0,0.184406603574501,0.519455221336623,0.659708131097511,0.781780108111618,0.903852085125724,1.01034040549973,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
B12,111-DR3,Z1139533754,0.2,E,0,0.187003879681184,0.519455221336623,0.644124474457413,0.773988279791568,0.893462980698992,1.00774312939305,Inactive,CC1=NN=C2CN(CCN12)C(=O)C=3C=C(C)C(C)=C(C3)S(=O)(=O)N
