"","Well","Replicate","Compound","t_0","t_6","t_12","Smiles","Plate_ID","Concentration"
"5916","G24","OD_A","DMSO",0,0.563279011005783,1.04190337295867,"","1886318-Y12-A053",50
"5917","H01","OD_A","DMSO",0,0.631653919856196,1.06143906120165,"","1886318-Y12-A053",50
"5918","H02","OD_A","Ciprofloxacin",0,0.00651189608099171,0.00325594804049586,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5919","H23","OD_A","DMSO",0,0.543743322762808,0.986552256270244,"","1886318-Y12-A053",50
"5920","H24","OD_A","DMSO",0,0.615374179653716,1.10702233376859,"","1886318-Y12-A053",50
"5921","I01","OD_A","DMSO",0,0.651189608099171,1.11027828180909,"","1886318-Y12-A053",50
"5922","I02","OD_A","DMSO",0,0.599094439451237,1.03539147687768,"","1886318-Y12-A053",50
"5923","I23","OD_A","Ciprofloxacin",0.00651189608099171,0,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5924","I24","OD_A","DMSO",0,0.631653919856196,1.15260560633553,"","1886318-Y12-A053",50
"5925","J01","OD_A","DMSO",0,0.625142023775204,1.06143906120165,"","1886318-Y12-A053",50
"5926","J02","OD_A","DMSO",0,0.579558751208262,1.0223676847157,"","1886318-Y12-A053",50
"5927","J23","OD_A","Ciprofloxacin",0.00651189608099171,0,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5928","J24","OD_A","DMSO",0,0.660957452220658,1.17214129457851,"","1886318-Y12-A053",50
"5929","K01","OD_A","DMSO",0,0.673981244382642,1.11353422984958,"","1886318-Y12-A053",50
"5930","K02","OD_A","DMSO",0,0.553511166884295,0.976784412148756,"","1886318-Y12-A053",50
"5931","K23","OD_A","Ciprofloxacin",0,0.00651189608099171,0.00325594804049586,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5932","K24","OD_A","DMSO",0,0.6283979718157,1.15586155437603,"","1886318-Y12-A053",50
"5933","L01","OD_A","DMSO",0,0.651189608099171,1.1005104376876,"","1886318-Y12-A053",50
"5934","L02","OD_A","DMSO",0,0.615374179653716,1.06143906120165,"","1886318-Y12-A053",50
"5935","L23","OD_A","Ciprofloxacin",0.0162797402024793,0.00325594804049586,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5936","L24","OD_A","DMSO",0,0.683749088504129,1.20470077498347,"","1886318-Y12-A053",50
"5937","M01","OD_A","DMSO",0,0.647933660058675,1.12655802201157,"","1886318-Y12-A053",50
"5938","M02","OD_A","DMSO",0,0.605606335532229,1.04841526903967,"","1886318-Y12-A053",50
"5939","M23","OD_A","Ciprofloxacin",0.00651189608099171,0.00651189608099171,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5940","M24","OD_A","DMSO",0,0.683749088504129,1.15260560633553,"","1886318-Y12-A053",50
"5941","N01","OD_A","DMSO",0,0.673981244382642,1.14609371025454,"","1886318-Y12-A053",50
"5942","N02","OD_A","DMSO",0,0.631653919856196,1.0972544896471,"","1886318-Y12-A053",50
"5943","N23","OD_A","Ciprofloxacin",0.00651189608099171,0.00325594804049586,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5944","N24","OD_A","DMSO",0,0.7065407247876,1.15260560633553,"","1886318-Y12-A053",50
"5945","O01","OD_A","DMSO",0,0.677237192423138,1.12655802201157,"","1886318-Y12-A053",50
"5946","O02","OD_A","DMSO",0,0.566534959046279,0.993064152351235,"","1886318-Y12-A053",50
"5947","O23","OD_A","Ciprofloxacin",0.00976784412148757,0.00651189608099171,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5948","O24","OD_A","DMSO",0,0.677237192423138,1.16888534653801,"","1886318-Y12-A053",50
"5949","P01","OD_A","DMSO",0,0.654445556139667,1.12330207397107,"","1886318-Y12-A053",50
"5950","P02","OD_A","DMSO",0,0.618630127694212,1.05492716512066,"","1886318-Y12-A053",50
"5951","P23","OD_A","Ciprofloxacin",0,0.00976784412148757,0.00325594804049586,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A053",50
"5952","P24","OD_A","DMSO",0,0.670725296342146,1.19167698282148,"","1886318-Y12-A053",50
"5953","A01","OD_A","DMSO",0,0.670960011981429,1.08631620987469,"","1886318-Y12-A054",50
"5954","A02","OD_A","Ciprofloxacin",0,0.0255603814088163,0.0159752383805102,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5955","A23","OD_A","DMSO",0,0.674155059657531,1.13104687734012,"","1886318-Y12-A054",50
"5956","A24","OD_A","DMSO",0,0.603864010783286,1.0895112575508,"","1886318-Y12-A054",50
"5957","B01","OD_A","DMSO",0,0.667764964305327,1.10868154360741,"","1886318-Y12-A054",50
"5958","B02","OD_A","Ciprofloxacin",0,0.0127801907044082,0.00639009535220409,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5959","B23","OD_A","DMSO",0,0.607059058459388,1.01602516100045,"","1886318-Y12-A054",50
"5960","B24","OD_A","DMSO",0,0.619839249163796,1.11507163895961,"","1886318-Y12-A054",50
"5961","C01","OD_A","DMSO",0,0.699715441066347,1.18216764015776,"","1886318-Y12-A054",50
"5962","C02","OD_A","Ciprofloxacin",0.00319504767610204,0.00639009535220409,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5963","C23","OD_A","DMSO",0,0.559133343317857,0.980879636563327,"","1886318-Y12-A054",50
"5964","C24","OD_A","DMSO",0,0.597473915431082,1.05756078078978,"","1886318-Y12-A054",50
"5965","D01","OD_A","DMSO",0,0.651789725924817,1.0990964005791,"","1886318-Y12-A054",50
"5966","D02","OD_A","Ciprofloxacin",0.00319504767610204,0.00639009535220409,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5967","D23","OD_A","DMSO",0,0.575108581698368,1.01602516100045,"","1886318-Y12-A054",50
"5968","D24","OD_A","DMSO",0,0.607059058459388,1.03200039938096,"","1886318-Y12-A054",50
"5969","E01","OD_A","DMSO",0,0.619839249163796,1.06714592381808,"","1886318-Y12-A054",50
"5970","E02","OD_A","Ciprofloxacin",0.00319504767610204,0.00639009535220409,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5971","E23","OD_A","DMSO",0,0.559133343317857,0.939344016774,"","1886318-Y12-A054",50
"5972","E24","OD_A","DMSO",0,0.603864010783286,1.0895112575508,"","1886318-Y12-A054",50
"5973","F01","OD_A","DMSO",0,0.677350107333633,1.10548649593131,"","1886318-Y12-A054",50
"5974","F02","OD_A","Ciprofloxacin",0.00319504767610204,0.00639009535220409,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5975","F23","OD_A","DMSO",0,0.575108581698368,0.952124207478409,"","1886318-Y12-A054",50
"5976","F24","OD_A","DMSO",0,0.61025410613549,1.05117068543757,"","1886318-Y12-A054",50
"5977","G01","OD_A","DMSO",0,0.686935250361939,1.13104687734012,"","1886318-Y12-A054",50
"5978","G02","OD_A","Ciprofloxacin",0.00958514302830613,0.00639009535220409,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5979","G23","OD_A","DMSO",0,0.568718486346164,0.961709350506715,"","1886318-Y12-A054",50
"5980","G24","OD_A","DMSO",0,0.57830362937447,1.06075582846588,"","1886318-Y12-A054",50
"5981","H01","OD_A","DMSO",0,0.680545155009735,1.11826668663571,"","1886318-Y12-A054",50
"5982","H02","OD_A","Ciprofloxacin",0.00639009535220409,0.00319504767610204,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5983","H23","OD_A","DMSO",0,0.543158104937347,0.977684588887225,"","1886318-Y12-A054",50
"5984","H24","OD_A","DMSO",0,0.587888772402776,1.07992611452249,"","1886318-Y12-A054",50
"5985","I01","OD_A","DMSO",0,0.712495631770755,1.16938744945335,"","1886318-Y12-A054",50
"5986","I02","OD_A","DMSO",0,0.59427886775498,1.02561030402876,"","1886318-Y12-A054",50
"5987","I23","OD_A","Ciprofloxacin",0.00639009535220409,0,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5988","I24","OD_A","DMSO",0,0.603864010783286,1.0927063052269,"","1886318-Y12-A054",50
"5989","J01","OD_A","DMSO",0,0.706105536418551,1.17897259248165,"","1886318-Y12-A054",50
"5990","J02","OD_A","DMSO",0,0.613449153811592,1.02561030402876,"","1886318-Y12-A054",50
"5991","J23","OD_A","Ciprofloxacin",0.00958514302830613,0.00319504767610204,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5992","J24","OD_A","DMSO",0,0.597473915431082,1.08631620987469,"","1886318-Y12-A054",50
"5993","K01","OD_A","DMSO",0,0.699715441066347,1.17577754480555,"","1886318-Y12-A054",50
"5994","K02","OD_A","DMSO",0,0.629424392192102,1.04797563776147,"","1886318-Y12-A054",50
"5995","K23","OD_A","Ciprofloxacin",0.00639009535220409,0.00319504767610204,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"5996","K24","OD_A","DMSO",0,0.59427886775498,1.095901352903,"","1886318-Y12-A054",50
"5997","L01","OD_A","DMSO",0,0.667764964305327,1.11826668663571,"","1886318-Y12-A054",50
"5998","L02","OD_A","DMSO",0,0.651789725924817,1.07673106684639,"","1886318-Y12-A054",50
"5999","L23","OD_A","Ciprofloxacin",0.00319504767610204,0,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"6000","L24","OD_A","DMSO",0,0.619839249163796,1.12785182966402,"","1886318-Y12-A054",50
"6001","M01","OD_A","DMSO",0,0.706105536418551,1.252458689032,"","1886318-Y12-A054",50
"6002","M02","OD_A","DMSO",0,0.658179821277021,1.1022914482552,"","1886318-Y12-A054",50
"6003","M23","OD_A","Ciprofloxacin",0.00958514302830613,0.00958514302830613,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"6004","M24","OD_A","DMSO",0,0.693325345714143,1.14702211572063,"","1886318-Y12-A054",50
"6005","N01","OD_A","DMSO",0,0.699715441066347,1.22370325994708,"","1886318-Y12-A054",50
"6006","N02","OD_A","DMSO",0,0.680545155009735,1.12146173431182,"","1886318-Y12-A054",50
"6007","N23","OD_A","Ciprofloxacin",0.00639009535220409,0.00319504767610204,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"6008","N24","OD_A","DMSO",0,0.635814487544306,1.08312116219859,"","1886318-Y12-A054",50
"6009","O01","OD_A","DMSO",0,0.667764964305327,1.13424192501622,"","1886318-Y12-A054",50
"6010","O02","OD_A","DMSO",0,0.635814487544306,1.03839049473316,"","1886318-Y12-A054",50
"6011","O23","OD_A","Ciprofloxacin",0,0.00958514302830613,0.00319504767610204,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"6012","O24","OD_A","DMSO",0,0.654984773600919,1.14063202036843,"","1886318-Y12-A054",50
"6013","P01","OD_A","DMSO",0,0.709300584094653,1.18536268783386,"","1886318-Y12-A054",50
"6014","P02","OD_A","DMSO",0,0.654984773600919,1.07992611452249,"","1886318-Y12-A054",50
"6015","P23","OD_A","Ciprofloxacin",0,0.0223653337327143,0.0191702860566122,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A054",50
"6016","P24","OD_A","DMSO",0,0.654984773600919,1.16619240177725,"","1886318-Y12-A054",50
"6017","A01","OD_A","DMSO",0,0.658589750088711,1.10630100876971,"","1886318-Y12-A055",50
"6018","A02","OD_A","Ciprofloxacin",0,0.0129771379327825,0.00648856896639125,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6019","A23","OD_A","DMSO",0,0.635879758706342,1.08683530187053,"","1886318-Y12-A055",50
"6020","A24","OD_A","DMSO",0,0.674811172504689,1.13874385360166,"","1886318-Y12-A055",50
"6021","B01","OD_A","DMSO",0,0.622902620773559,1.05763674152177,"","1886318-Y12-A055",50
"6022","B02","OD_A","Ciprofloxacin",0,0.00973285344958687,0.00324428448319562,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6023","B23","OD_A","DMSO",0,0.626146905256755,1.06412531048816,"","1886318-Y12-A055",50
"6024","B24","OD_A","DMSO",0,0.639124043189537,1.13225528463527,"","1886318-Y12-A055",50
"6025","C01","OD_A","DMSO",0,0.619658336290363,1.07710244842095,"","1886318-Y12-A055",50
"6026","C02","OD_A","Ciprofloxacin",0.00648856896639125,0.00973285344958687,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6027","C23","OD_A","DMSO",0,0.593704060424799,1.01546104324023,"","1886318-Y12-A055",50
"6028","C24","OD_A","DMSO",0,0.596948344907994,1.06088102600497,"","1886318-Y12-A055",50
"6029","D01","OD_A","DMSO",0,0.616414051807168,1.09981243980332,"","1886318-Y12-A055",50
"6030","D02","OD_A","Ciprofloxacin",0.00973285344958687,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6031","D23","OD_A","DMSO",0,0.583971206975212,0.995995336341055,"","1886318-Y12-A055",50
"6032","D24","OD_A","DMSO",0,0.645612612155928,1.09007958635373,"","1886318-Y12-A055",50
"6033","E01","OD_A","DMSO",0,0.645612612155928,1.10630100876971,"","1886318-Y12-A055",50
"6034","E02","OD_A","Ciprofloxacin",0.0129771379327825,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6035","E23","OD_A","DMSO",0,0.570994069042429,0.979773913925077,"","1886318-Y12-A055",50
"6036","E24","OD_A","DMSO",0,0.642368327672733,1.09332387083692,"","1886318-Y12-A055",50
"6037","F01","OD_A","DMSO",0,0.678055456987885,1.11603386221929,"","1886318-Y12-A055",50
"6038","F02","OD_A","Ciprofloxacin",0.00648856896639125,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6039","F23","OD_A","DMSO",0,0.554772646626451,0.950575353576317,"","1886318-Y12-A055",50
"6040","F24","OD_A","DMSO",0,0.593704060424799,1.04790388807219,"","1886318-Y12-A055",50
"6041","G01","OD_A","DMSO",0,0.642368327672733,1.07385816393775,"","1886318-Y12-A055",50
"6042","G02","OD_A","Ciprofloxacin",0.00973285344958687,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6043","G23","OD_A","DMSO",0,0.554772646626451,0.979773913925077,"","1886318-Y12-A055",50
"6044","G24","OD_A","DMSO",0,0.62939118973995,1.11603386221929,"","1886318-Y12-A055",50
"6045","H01","OD_A","DMSO",0,0.687788310437472,1.12901100015208,"","1886318-Y12-A055",50
"6046","H02","OD_A","Ciprofloxacin",0.0129771379327825,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6047","H23","OD_A","DMSO",0,0.596948344907994,1.01870532772342,"","1886318-Y12-A055",50
"6048","H24","OD_A","DMSO",0,0.645612612155928,1.12901100015208,"","1886318-Y12-A055",50
"6049","I01","OD_A","DMSO",0,0.739696862168601,1.21660668119836,"","1886318-Y12-A055",50
"6050","I02","OD_A","DMSO",0,0.622902620773559,1.04141531910579,"","1886318-Y12-A055",50
"6051","I23","OD_A","Ciprofloxacin",0.00973285344958687,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6052","I24","OD_A","DMSO",0,0.62939118973995,1.09656815532012,"","1886318-Y12-A055",50
"6053","J01","OD_A","DMSO",0,0.668322603538298,1.14198813808486,"","1886318-Y12-A055",50
"6054","J02","OD_A","DMSO",0,0.635879758706342,1.04790388807219,"","1886318-Y12-A055",50
"6055","J23","OD_A","Ciprofloxacin",0.00648856896639125,0,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6056","J24","OD_A","DMSO",0,0.622902620773559,1.09981243980332,"","1886318-Y12-A055",50
"6057","K01","OD_A","DMSO",0,0.678055456987885,1.12576671566888,"","1886318-Y12-A055",50
"6058","K02","OD_A","DMSO",0,0.619658336290363,1.02519389668982,"","1886318-Y12-A055",50
"6059","K23","OD_A","Ciprofloxacin",0.00973285344958687,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6060","K24","OD_A","DMSO",0,0.626146905256755,1.11603386221929,"","1886318-Y12-A055",50
"6061","L01","OD_A","DMSO",0,0.68129974147108,1.1127895777361,"","1886318-Y12-A055",50
"6062","L02","OD_A","DMSO",0,0.587215491458407,1.02519389668982,"","1886318-Y12-A055",50
"6063","L23","OD_A","Ciprofloxacin",0.00973285344958687,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6064","L24","OD_A","DMSO",0,0.642368327672733,1.14198813808486,"","1886318-Y12-A055",50
"6065","M01","OD_A","DMSO",0,0.68129974147108,1.17443098291681,"","1886318-Y12-A055",50
"6066","M02","OD_A","DMSO",0,0.62939118973995,1.07061387945455,"","1886318-Y12-A055",50
"6067","M23","OD_A","Ciprofloxacin",0.00324428448319562,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6068","M24","OD_A","DMSO",0,0.671566888021493,1.11927814670249,"","1886318-Y12-A055",50
"6069","N01","OD_A","DMSO",0,0.665078319055102,1.13225528463527,"","1886318-Y12-A055",50
"6070","N02","OD_A","DMSO",0,0.645612612155928,1.07385816393775,"","1886318-Y12-A055",50
"6071","N23","OD_A","Ciprofloxacin",0.00648856896639125,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6072","N24","OD_A","DMSO",0,0.687788310437472,1.14847670705125,"","1886318-Y12-A055",50
"6073","O01","OD_A","DMSO",0,0.674811172504689,1.13225528463527,"","1886318-Y12-A055",50
"6074","O02","OD_A","DMSO",0,0.613169767323972,1.01546104324023,"","1886318-Y12-A055",50
"6075","O23","OD_A","Ciprofloxacin",0,0.00324428448319562,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6076","O24","OD_A","DMSO",0,0.665078319055102,1.16794241395042,"","1886318-Y12-A055",50
"6077","P01","OD_A","DMSO",0,0.668322603538298,1.17767526740001,"","1886318-Y12-A055",50
"6078","P02","OD_A","DMSO",0,0.661834034571907,1.09332387083692,"","1886318-Y12-A055",50
"6079","P23","OD_A","Ciprofloxacin",0,0.00648856896639125,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A055",50
"6080","P24","OD_A","DMSO",0,0.694276879403863,1.1874081208496,"","1886318-Y12-A055",50
"6081","A01","OD_A","DMSO",0,0.648605683248327,1.09372723057561,"","1886318-Y12-A056",50
"6082","A02","OD_A","Ciprofloxacin",0,0.0127177584950653,0.00953831887129894,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6083","A23","OD_A","DMSO",0,0.575478571901702,0.985626283367556,"","1886318-Y12-A056",50
"6084","A24","OD_A","DMSO",0,0.604093528515599,1.06511227396171,"","1886318-Y12-A056",50
"6085","B01","OD_A","DMSO",0,0.667682320990925,1.08736835132808,"","1886318-Y12-A056",50
"6086","B02","OD_A","Ciprofloxacin",0,0.0127177584950652,0.00317943962376631,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6087","B23","OD_A","DMSO",0,0.610452407763132,1.00152348148639,"","1886318-Y12-A056",50
"6088","B24","OD_A","DMSO",0,0.604093528515599,1.03013843810028,"","1886318-Y12-A056",50
"6089","C01","OD_A","DMSO",0,0.65496456249586,1.10008610982314,"","1886318-Y12-A056",50
"6090","C02","OD_A","Ciprofloxacin",0,0.0127177584950652,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6091","C23","OD_A","DMSO",0,0.591375770020534,0.991985162615089,"","1886318-Y12-A056",50
"6092","C24","OD_A","DMSO",0,0.62952904550573,1.07147115320925,"","1886318-Y12-A056",50
"6093","D01","OD_A","DMSO",0,0.696297277604822,1.1795721004173,"","1886318-Y12-A056",50
"6094","D02","OD_A","Ciprofloxacin",0.00317943962376631,0.00953831887129894,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6095","D23","OD_A","DMSO",0,0.572299132277936,0.972908524872491,"","1886318-Y12-A056",50
"6096","D24","OD_A","DMSO",0,0.610452407763132,1.03331787772405,"","1886318-Y12-A056",50
"6097","E01","OD_A","DMSO",0,0.658144002119626,1.10962442869444,"","1886318-Y12-A056",50
"6098","E02","OD_A","Ciprofloxacin",0.00317943962376629,0,0.00317943962376629,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6099","E23","OD_A","DMSO",0,0.572299132277936,0.950652447506127,"","1886318-Y12-A056",50
"6100","E24","OD_A","DMSO",0,0.597734649268066,1.04603563621912,"","1886318-Y12-A056",50
"6101","F01","OD_A","DMSO",0,0.664502881367159,1.11598330794198,"","1886318-Y12-A056",50
"6102","F02","OD_A","Ciprofloxacin",0,0.00953831887129894,0.00317943962376631,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6103","F23","OD_A","DMSO",0,0.597734649268066,0.988805722991323,"","1886318-Y12-A056",50
"6104","F24","OD_A","DMSO",0,0.616811287010664,1.08418891170431,"","1886318-Y12-A056",50
"6105","G01","OD_A","DMSO",0,0.693117837981056,1.15413658342717,"","1886318-Y12-A056",50
"6106","G02","OD_A","Ciprofloxacin",0,0.00317943962376631,0.0127177584950652,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6107","G23","OD_A","DMSO",0,0.546863615287805,0.925216930515996,"","1886318-Y12-A056",50
"6108","G24","OD_A","DMSO",0,0.56911969265417,1.03649731734782,"","1886318-Y12-A056",50
"6109","H01","OD_A","DMSO",0,0.674041200238458,1.11280386831821,"","1886318-Y12-A056",50
"6110","H02","OD_A","Ciprofloxacin",0.00317943962376631,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6111","H23","OD_A","DMSO",0,0.572299132277936,0.979267404120024,"","1886318-Y12-A056",50
"6112","H24","OD_A","DMSO",0,0.5945552096443,1.07783003245678,"","1886318-Y12-A056",50
"6113","I01","OD_A","DMSO",0,0.68993839835729,1.17639266079354,"","1886318-Y12-A056",50
"6114","I02","OD_A","DMSO",0,0.607272968139365,1.02377955885275,"","1886318-Y12-A056",50
"6115","I23","OD_A","Ciprofloxacin",0.00953831887129894,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6116","I24","OD_A","DMSO",0,0.600914088891833,1.13823938530834,"","1886318-Y12-A056",50
"6117","J01","OD_A","DMSO",0,0.658144002119626,1.10644498907068,"","1886318-Y12-A056",50
"6118","J02","OD_A","DMSO",0,0.626349605881963,1.04285619659535,"","1886318-Y12-A056",50
"6119","J23","OD_A","Ciprofloxacin",0.00317943962376631,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6120","J24","OD_A","DMSO",0,0.626349605881963,1.11916274756574,"","1886318-Y12-A056",50
"6121","K01","OD_A","DMSO",0,0.667682320990925,1.11916274756574,"","1886318-Y12-A056",50
"6122","K02","OD_A","DMSO",0,0.645426243624561,1.06193283433795,"","1886318-Y12-A056",50
"6123","K23","OD_A","Ciprofloxacin",0.00317943962376631,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6124","K24","OD_A","DMSO",0,0.581837451149235,1.08418891170431,"","1886318-Y12-A056",50
"6125","L01","OD_A","DMSO",0,0.667682320990925,1.11598330794198,"","1886318-Y12-A056",50
"6126","L02","OD_A","DMSO",0,0.651785122872094,1.08418891170431,"","1886318-Y12-A056",50
"6127","L23","OD_A","Ciprofloxacin",0.00317943962376631,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6128","L24","OD_A","DMSO",0,0.581837451149235,1.07465059283301,"","1886318-Y12-A056",50
"6129","M01","OD_A","DMSO",0,0.724912234218719,1.18593097966483,"","1886318-Y12-A056",50
"6130","M02","OD_A","DMSO",0,0.591375770020534,0.969729085248725,"","1886318-Y12-A056",50
"6131","M23","OD_A","Ciprofloxacin",0.00317943962376631,0.00635887924753263,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6132","M24","OD_A","DMSO",0,0.645426243624561,1.10962442869444,"","1886318-Y12-A056",50
"6133","N01","OD_A","DMSO",0,0.728091673842485,1.14459826455587,"","1886318-Y12-A056",50
"6134","N02","OD_A","DMSO",0,0.664502881367159,1.05875339471418,"","1886318-Y12-A056",50
"6135","N23","OD_A","Ciprofloxacin",0.00635887924753263,0.00317943962376631,0,"1CNCCN1c(c2)c(F)cc3c2N(C4CC4)C=C(C3=O)C(=O)O","1886318-Y12-A056",50
"6136","N24","OD_A","DMSO",0,0.693117837981056,1.06511227396171,"","1886318-Y12-A056",50
"6137","O01","OD_A","DMSO",0,0.683579519109757,1.13823938530834,"","1886318-Y12-A056",50
"6138","O02","OD_A","DMSO",0,0.645426243624561,1.03013843810028,"","1886318-Y12-A056",50
